EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
1961,42,8,Yes,93.38,40,Salary,334230.4,74.0,Information Technology,Male,Single,4.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $194,230 but shows $334,230 (72.1% difference)",True,False
1962,59,15,No,33.74,40,Salary,41059.2,33.0,Human Resources,Male,Married,9.0,16.0,Mail Check,No,False,MODERATE,True,"Expected $70,179 but shows $41,059 (41.5% difference)",False,False
1963,42,5,No,84.64,40,Salary,176051.2,75.0,Healthcare,Male,Single,9.0,15.0,Mail Check,No,True,NONE,False,,False,False
1964,33,7,Yes,23.54,40,Salary,48963.2,78.0,Information Technology,Male,Single,5.0,16.0,Direct Deposit,Yes,True,NONE,False,,False,False
1965,61,19,No,53.89,40,Salary,112091.2,49.0,Sales,Male,Married,3.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
1966,52,19,Yes,72.72,40,Salary,151257.6,36.0,Marketing,Female,Married,3.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
1967,55,10,No,96.07,40,Salary,339825.6,89.0,Human Resources,Female,Divorced,3.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $199,826 but shows $339,826 (70.1% difference)",True,False
1968,41,6,Yes,66.23,40,Salary,137758.4,73.0,Research,Male,Divorced,9.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
1969,52,10,No,70.68,40,Salary,147014.4,49.0,Research,Male,Single,4.0,17.0,Mail Check,No,True,NONE,False,,False,False
1970,42,7,No,32.33,40,Salary,67246.4,49.0,Sales,Male,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
1971,54,14,No,43.39,40,Salary,90251.2,250.0,Laboratory,Male,Divorced,3.0,8.0,Direct Deposit,Yes,True,NONE,False,,False,True
1972,39,5,No,66.71,40,Salary,138756.8,250.0,Sales,Female,Single,2.0,14.0,Mail Check,No,True,NONE,False,,False,True
1973,47,10,Yes,71.65,40,Salary,149032.0,76.0,Human Resources,Female,Single,4.0,13.0,Mail Check,No,True,NONE,False,,False,False
1974,32,4,No,24.14,40,Salary,50211.2,49.0,Sales,Female,Single,2.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
1975,36,7,Yes,27.04,40,Salary,56243.2,27.0,Research,Female,Divorced,5.0,17.0,Mail Check,No,True,NONE,False,,False,False
1976,48,5,No,41.5,40,Salary,86320.0,86.0,Sales,Male,Divorced,5.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
1977,48,10,Yes,65.72,40,Salary,136697.6,69.0,Research,Female,Married,1.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
1978,30,3,No,29.63,40,Salary,61630.4,24.0,Laboratory,Female,Single,1.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
1979,46,10,Yes,90.9,40,Salary,289072.0,47.0,Marketing,Female,Single,2.0,23.0,Direct Deposit,No,False,MAJOR,True,"Expected $189,072 but shows $289,072 (52.9% difference)",False,False
1980,35,3,No,27.45,40,Salary,57096.0,34.0,Research,Male,Single,4.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
1981,42,4,Yes,41.1,40,Salary,85488.0,250.0,Sales,Female,Single,3.0,9.0,Mail Check,Yes,True,NONE,False,,False,True
1982,42,2,Yes,59.21,40,Salary,123156.8,41.0,Information Technology,Male,Divorced,6.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
1983,37,6,No,93.62,40,Salary,334729.6,28.0,Manufacturing,Female,Divorced,5.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,730 but shows $334,730 (71.9% difference)",True,False
1984,37,7,Yes,48.84,40,Salary,101587.2,1.0,Sales,Male,Divorced,2.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
1985,47,15,Yes,36.96,40,Salary,76876.8,49.0,Research,Male,Single,3.0,14.0,Direct Deposit,Yes,True,NONE,False,,False,False
1986,42,2,Yes,38.72,40,Salary,80537.6,12.0,Information Technology,Female,Married,6.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
1987,60,19,No,78.37,40,Salary,163009.6,24.0,Marketing,Female,Single,6.0,15.0,Mail Check,No,True,NONE,False,,False,False
1988,45,14,No,59.63,40,Salary,124030.4,55.0,Research,Female,Divorced,8.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
1989,52,9,No,64.53,40,Salary,134222.4,52.0,Sales,Male,Married,7.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
1990,48,6,Yes,34.14,40,Salary,71011.2,14.0,Healthcare,Female,Married,9.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
1991,46,8,No,51.15,40,Salary,106392.0,65.0,Marketing,Male,Single,5.0,22.0,Mail Check,No,True,NONE,False,,False,False
1992,22,1,Yes,22.59,40,Salary,46987.2,42.0,Sales,Female,Married,1.0,24.0,Mail Check,No,True,NONE,False,,False,False
1993,23,1,Yes,22.59,40,Salary,46987.2,49.0,Sales,Female,Single,1.0,18.0,Mail Check,No,True,NONE,False,,False,False
1994,37,3,No,36.93,40,Salary,76814.4,50.0,Human Resources,Male,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
1995,47,12,No,33.9,40,Salary,70512.0,49.0,Marketing,Male,Single,9.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
1996,51,17,No,73.88,40,Salary,153670.4,2.0,Sales,Male,Married,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
1997,41,1,No,89.38,40,Salary,285910.4,49.0,Marketing,Female,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,910 but shows $285,910 (53.8% difference)",False,False
1998,46,19,No,52.25,40,Salary,108680.0,57.0,Healthcare,Male,Single,6.0,22.0,Mail Check,No,True,NONE,False,,False,False
1999,45,7,Yes,97.93,40,Salary,203694.4,28.0,Marketing,Male,Married,4.0,21.0,Direct Deposit,Yes,True,NONE,False,,False,False
2000,61,20,Yes,63.96,40,Salary,133036.8,49.0,Research,Female,Divorced,5.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
2001,39,2,Yes,56.67,40,Salary,117873.6,0.0,Healthcare,Female,Married,6.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
2002,42,6,Yes,58.46,40,Salary,121596.8,49.0,Laboratory,Female,Single,8.0,15.0,Mail Check,No,True,NONE,False,,False,False
2003,42,6,Yes,94.96,40,Salary,337516.8,52.0,Healthcare,Female,Single,8.0,24.0,Mail Check,No,False,MAJOR,True,"Expected $197,517 but shows $337,517 (70.9% difference)",True,False
2004,31,7,Yes,27.33,40,Salary,56555.2,49.0,Research,Female,Single,2.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
2005,47,17,Yes,52.29,40,Salary,108763.2,54.0,Human Resources,Female,Divorced,7.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2006,56,14,Yes,33.57,40,Salary,40705.6,250.0,Information Technology,Male,Married,5.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $69,826 but shows $40,706 (41.7% difference)",False,True
2007,33,5,Yes,23.08,40,Salary,48006.4,7.0,Sales,Male,Single,5.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
2008,23,1,Yes,22.53,40,Salary,46862.4,54.0,Manufacturing,Female,Single,2.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
2009,56,14,No,55.66,40,Salary,115772.8,4.0,Healthcare,Female,Divorced,6.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
2010,45,5,No,64.24,40,Salary,133633.2,31.0,Marketing,Female,Married,4.0,20.0,Direct Deposit,Yes,True,NONE,False,,False,False
2011,54,8,Yes,36.4,40,Salary,75712.0,49.0,Marketing,Female,Divorced,8.0,12.0,Direct Deposit,Yes,True,NONE,False,,False,False
2012,55,18,No,49.03,40,Salary,103382.4,57.0,Information Technology,Male,Single,6.0,25.0,Mail Check,No,True,NONE,False,,False,False
2013,38,7,Yes,84.98,40,Salary,176758.4,66.0,Laboratory,Male,Single,1.0,21.0,Mail Check,No,True,NONE,False,,False,False
2014,32,6,Yes,26.28,40,Salary,54454.4,250.0,Manufacturing,Female,Married,1.0,23.0,Mail Check,No,True,NONE,False,,False,True
2015,54,20,Yes,77.64,40,Salary,161491.2,250.0,Information Technology,Female,Married,9.0,10.0,Mail Check,Yes,True,NONE,False,,False,True
2016,40,10,Yes,51.62,40,Salary,107369.6,75.0,Human Resources,Female,Single,2.0,18.0,Mail Check,No,True,NONE,False,,False,False
2017,45,12,Yes,50.14,40,Salary,104291.2,250.0,Research,Male,Divorced,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,True
2018,33,1,No,26.32,40,Salary,54745.6,75.0,Sales,Female,Married,4.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
2019,29,4,No,24.41,40,Salary,50772.8,3.0,Research,Male,Single,2.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,False
2020,41,2,No,48.42,40,Salary,100713.6,87.0,Human Resources,Male,Married,6.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
2021,25,2,No,20.87,40,Salary,43409.6,54.0,Information Technology,Female,Single,3.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
2022,44,9,Yes,91.33,40,Salary,289966.4,47.0,Sales,Female,Single,8.0,11.0,Direct Deposit,No,False,MAJOR,True,"Expected $189,966 but shows $289,966 (52.6% difference)",True,False
2023,54,11,Yes,87.15,40,Salary,281272.0,49.0,Human Resources,Female,Married,1.0,19.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $181,272 but shows $281,272 (55.2% difference)",False,False
2024,42,2,No,40.69,40,Salary,84635.2,71.0,Laboratory,Female,Single,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2025,38,4,Yes,74.07,40,Salary,154065.6,65.0,Research,Female,Divorced,4.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
2026,22,1,Yes,21.17,40,Salary,44033.6,49.0,Laboratory,Male,Married,3.0,14.0,Mail Check,No,True,NONE,False,,False,False
2027,58,19,No,36.12,40,Salary,75129.6,49.0,Laboratory,Female,Divorced,7.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
2028,37,10,No,28.81,40,Salary,59924.8,71.0,Information Technology,Male,Married,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2029,43,3,Yes,59.06,40,Salary,122844.8,65.0,Laboratory,Female,Single,4.0,18.0,Mail Check,No,True,NONE,False,,False,False
2030,31,3,No,25.68,40,Salary,53414.4,82.0,Research,Male,Divorced,3.0,6.0,Direct Deposit,No,True,NONE,False,,False,False
2031,60,19,No,78.51,40,Salary,163300.8,66.0,Sales,Female,Married,6.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
2032,34,7,No,31.0,40,Salary,64480.0,49.0,Information Technology,Male,Married,3.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
2033,42,2,Yes,72.9,40,Salary,151632.0,250.0,Sales,Male,Single,4.0,19.0,Mail Check,No,True,NONE,False,,False,True
2034,50,20,Yes,93.65,40,Salary,334792.0,5.0,Human Resources,Male,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,792 but shows $334,792 (71.9% difference)",True,False
2035,43,3,No,65.11,40,Salary,135428.8,50.0,Healthcare,Female,Single,7.0,7.0,Direct Deposit,No,True,NONE,False,,False,False
2036,39,2,No,33.61,40,Salary,69908.8,49.0,Healthcare,Male,Married,5.0,13.0,Direct Deposit,Yes,True,NONE,False,,False,False
2037,57,14,Yes,86.59,40,Salary,280107.2,41.0,Healthcare,Male,Married,8.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,107 but shows $280,107 (55.5% difference)",False,False
2038,36,4,No,29.67,40,Salary,61713.6,62.0,Research,Female,Single,5.0,19.0,Direct Deposit,Yes,True,NONE,False,,False,False
2039,38,8,No,39.97,40,Salary,83137.6,8.0,Manufacturing,Male,Single,2.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
2040,51,18,Yes,37.47,40,Salary,77937.6,28.0,Laboratory,Female,Single,4.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
2041,28,1,No,24.43,40,Salary,50814.4,41.0,Research,Female,Divorced,1.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,False
2042,38,8,No,33.64,40,Salary,40851.2,88.0,Human Resources,Male,Divorced,1.0,16.0,Mail Check,No,False,MODERATE,True,"Expected $69,971 but shows $40,851 (41.6% difference)",False,False
2043,60,16,No,35.45,40,Salary,73736.0,34.0,Marketing,Male,Married,2.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
2044,57,19,No,38.13,40,Salary,79310.4,250.0,Research,Male,Married,7.0,9.0,Mail Check,Yes,True,NONE,False,,False,True
2045,50,17,No,37.22,40,Salary,77417.6,84.0,Marketing,Male,Divorced,4.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
2046,50,9,No,36.89,40,Salary,76731.2,30.0,Laboratory,Female,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2047,53,14,Yes,62.62,40,Salary,130249.6,33.0,Research,Male,Married,3.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
2048,53,16,Yes,89.64,40,Salary,286451.2,250.0,Marketing,Female,Divorced,2.0,5.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $186,451 but shows $286,451 (53.6% difference)",False,True
2049,36,10,No,43.78,40,Salary,91062.4,57.0,Marketing,Male,Divorced,4.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
2050,23,1,Yes,20.41,40,Salary,42452.8,42.0,Information Technology,Male,Single,3.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
2051,39,4,Yes,64.65,40,Salary,134472.0,71.0,Research,Female,Single,2.0,7.0,Mail Check,No,True,NONE,False,,False,False
2052,38,10,No,96.17,40,Salary,200033.6,250.0,Laboratory,Male,Single,4.0,15.0,Direct Deposit,No,True,NONE,False,,False,True
2053,37,5,No,70.28,40,Salary,145974.4,33.0,Research,Female,Single,1.0,20.0,Mail Check,No,True,NONE,False,,False,False
2054,40,5,No,39.31,40,Salary,81764.8,50.0,Laboratory,Male,Single,5.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
2055,53,7,No,42.1,40,Salary,87568.0,8.0,Information Technology,Male,Married,1.0,18.0,Mail Check,No,True,NONE,False,,False,False
2056,41,9,Yes,53.88,40,Salary,112070.4,48.0,Laboratory,Male,Divorced,4.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
2057,47,18,No,86.61,40,Salary,280148.8,71.0,Laboratory,Female,Divorced,6.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,149 but shows $280,149 (55.5% difference)",False,False
2058,32,9,Yes,24.95,40,Salary,52896.0,55.0,Research,Female,Divorced,3.0,19.0,Mail Check,No,True,NONE,False,,False,False
2059,59,19,No,81.74,40,Salary,170033.2,8.0,Healthcare,Male,Divorced,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2060,39,4,Yes,71.41,40,Salary,148532.8,42.0,Sales,Male,Married,2.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
2061,58,12,Yes,77.31,40,Salary,160804.8,20.0,Human Resources,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2062,61,11,Yes,48.53,40,Salary,100942.4,2.0,Human Resources,Male,Single,4.0,12.0,Mail Check,No,True,NONE,False,,False,False
2063,60,12,No,60.8,40,Salary,126464.0,42.0,Marketing,Male,Divorced,8.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
2064,36,4,Yes,31.13,40,Salary,64750.4,49.0,Laboratory,Female,Divorced,6.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
2065,36,8,No,81.79,40,Salary,170123.2,6.0,Healthcare,Female,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2066,56,19,No,80.81,40,Salary,168084.8,32.0,Human Resources,Male,Single,1.0,21.0,Direct Deposit,No,True,NONE,False,,False,False
2067,59,9,No,94.41,40,Salary,336372.8,48.0,Human Resources,Female,Married,2.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,373 but shows $336,373 (71.3% difference)",True,False
2068,53,18,No,62.84,40,Salary,130707.2,8.0,Research,Male,Divorced,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2069,60,14,Yes,39.46,40,Salary,82076.8,26.0,Manufacturing,Female,Married,1.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
2070,49,10,Yes,97.77,40,Salary,203361.6,43.0,Research,Female,Married,8.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
2071,41,8,Yes,48.76,40,Salary,101420.8,49.0,Information Technology,Female,Divorced,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2072,54,8,No,59.71,40,Salary,124336.8,63.0,Manufacturing,Male,Married,4.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
2073,46,19,No,93.61,40,Salary,334708.8,69.0,Sales,Female,Divorced,6.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,709 but shows $334,709 (71.9% difference)",True,False
2074,31,4,No,26.32,40,Salary,54745.6,67.0,Information Technology,Female,Single,1.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
2075,58,14,No,56.8,40,Salary,128144.0,82.0,Healthcare,Male,Divorced,4.0,11.0,Direct Deposit,Yes,True,NONE,False,,False,False
2076,35,9,No,29.26,40,Salary,61539.2,54.0,Human Resources,Female,Married,6.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
2077,61,16,Yes,39.68,40,Salary,82534.4,53.0,Research,Female,Divorced,1.0,19.0,Direct Deposit,Yes,True,NONE,False,,False,False
2078,56,18,No,53.12,40,Salary,110489.6,89.0,Laboratory,Male,Married,2.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
2079,56,15,No,84.98,40,Salary,176758.4,64.0,Marketing,Female,Single,6.0,10.0,Mail Check,No,True,NONE,False,,False,False
2080,39,7,No,62.36,40,Salary,129708.8,38.0,Healthcare,Female,Single,4.0,7.0,Mail Check,No,True,NONE,False,,False,False
2081,41,8,Yes,84.71,40,Salary,176336.8,250.0,Manufacturing,Female,Single,7.0,15.0,Mail Check,No,True,NONE,False,,False,True
2082,45,19,No,53.37,40,Salary,111009.6,250.0,Research,Male,Single,1.0,11.0,Mail Check,No,True,NONE,False,,False,True
2083,38,7,No,29.9,40,Salary,62332.0,7.0,Manufacturing,Male,Single,1.0,20.0,Direct Deposit,Yes,True,NONE,False,,False,False
2084,44,20,No,33.88,40,Salary,70470.4,49.0,Laboratory,Female,Married,3.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
2085,37,9,Yes,76.44,40,Salary,158995.2,250.0,Research,Male,Married,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,True
2086,53,9,Yes,57.39,40,Salary,133371.2,250.0,Manufacturing,Male,Married,8.0,10.0,Mail Check,Yes,False,MINOR,True,"Expected $119,371 but shows $133,371 (11.7% difference)",False,True
2087,29,5,No,24.49,40,Salary,50939.2,55.0,Human Resources,Male,Single,2.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
2088,58,16,Yes,45.41,40,Salary,94452.8,250.0,Sales,Female,Single,3.0,8.0,Mail Check,No,True,NONE,False,,False,True
2089,50,8,Yes,37.68,40,Salary,78374.4,49.0,Sales,Male,Divorced,1.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
2090,50,15,No,91.33,40,Salary,289966.4,42.0,Human Resources,Female,Divorced,8.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,966 but shows $289,966 (52.6% difference)",True,False
2091,39,10,No,62.02,40,Salary,129001.6,250.0,Information Technology,Female,Married,1.0,8.0,Mail Check,Yes,True,NONE,False,,False,True
2092,33,8,Yes,29.64,40,Salary,61651.2,48.0,Healthcare,Female,Single,2.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
2093,56,16,Yes,93.3,40,Salary,334064.0,88.0,Research,Male,Single,3.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $194,064 but shows $334,064 (72.1% difference)",True,False
2094,57,14,No,37.61,40,Salary,78228.8,58.0,Information Technology,Female,Married,9.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
2095,43,1,No,71.46,40,Salary,148636.8,47.0,Marketing,Female,Divorced,7.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
2096,54,14,No,54.99,40,Salary,114379.2,78.0,Sales,Male,Single,8.0,7.0,Mail Check,No,True,NONE,False,,False,False
2097,40,3,No,49.42,40,Salary,102793.6,87.0,Sales,Female,Divorced,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2098,38,1,No,91.45,40,Salary,330216.0,13.0,Marketing,Male,Divorced,6.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,216 but shows $330,216 (73.6% difference)",True,False
2099,45,16,Yes,75.37,40,Salary,156769.6,66.0,Healthcare,Female,Divorced,6.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
2100,25,2,No,20.63,40,Salary,42910.4,24.0,Healthcare,Female,Single,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2101,44,18,Yes,44.14,40,Salary,92811.2,11.0,Research,Male,Divorced,4.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
2102,43,5,No,38.99,40,Salary,81099.2,49.0,Information Technology,Male,Married,7.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
2103,32,10,Yes,30.08,40,Salary,62566.4,22.0,Research,Female,Divorced,3.0,19.0,Direct Deposit,No,True,NONE,False,,False,False
2104,44,17,Yes,91.33,40,Salary,289675.2,75.0,Manufacturing,Female,Divorced,1.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,966 but shows $289,675 (52.5% difference)",True,False
2105,60,10,Yes,87.3,40,Salary,281584.0,250.0,Sales,Female,Single,3.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $181,584 but shows $281,584 (55.1% difference)",False,True
2106,37,3,No,26.26,40,Salary,54620.8,78.0,Healthcare,Female,Single,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2107,43,3,No,90.28,40,Salary,287574.4,20.0,Research,Male,Married,8.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,782 but shows $287,574 (53.1% difference)",False,False
2108,26,3,Yes,20.93,40,Salary,43534.4,46.0,Sales,Male,Married,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2109,33,5,No,25.64,40,Salary,53331.2,3.0,Human Resources,Male,Divorced,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2110,46,9,No,76.9,40,Salary,159952.0,53.0,Sales,Male,Married,5.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
2111,26,3,No,21.65,40,Salary,45032.0,72.0,Research,Male,Married,3.0,5.0,Direct Deposit,No,True,NONE,False,,False,False
2112,47,18,No,34.62,40,Salary,72009.6,42.0,Research,Male,Married,1.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
2113,37,2,No,46.28,40,Salary,96054.4,76.0,Manufacturing,Female,Single,1.0,25.0,Mail Check,No,True,NONE,False,,False,False
2114,47,16,No,70.89,40,Salary,147451.2,77.0,Marketing,Female,Married,9.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
2115,60,11,Yes,60.34,40,Salary,125507.2,49.0,Laboratory,Male,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
2116,26,3,Yes,22.28,40,Salary,46134.4,5.0,Human Resources,Male,Married,3.0,9.0,Direct Deposit,Yes,True,NONE,False,,False,False
2117,42,4,Yes,32.02,40,Salary,66601.6,250.0,Laboratory,Male,Single,6.0,21.0,Mail Check,Yes,True,NONE,False,,False,True
2118,30,4,No,27.89,40,Salary,58011.2,250.0,Human Resources,Male,Divorced,2.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,True
2119,46,7,Yes,96.33,40,Salary,200366.4,33.0,Marketing,Female,Married,8.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
2120,47,8,Yes,85.34,40,Salary,177507.2,21.0,Research,Female,Married,7.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
2121,40,7,Yes,26.91,40,Salary,55972.8,88.0,Sales,Male,Divorced,8.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
2122,49,9,No,44.87,40,Salary,93329.6,49.0,Sales,Male,Divorced,3.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
