EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
3022,60,17,No,91.96,40,Salary,331276.8,49.0,Information Technology,Male,Married,7.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,277 but shows $331,277 (73.2% difference)",True,False
3042,56,14,No,94.22,40,Salary,335977.6,3.0,Marketing,Female,Divorced,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,978 but shows $335,978 (71.4% difference)",True,False
3045,59,15,No,91.23,40,Salary,289758.4,72.0,Human Resources,Female,Divorced,5.0,19.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $189,758 but shows $289,758 (52.7% difference)",True,False
3068,60,17,No,88.53,40,Salary,284142.4,17.0,Human Resources,Female,Divorced,9.0,11.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,142 but shows $284,142 (54.3% difference)",False,False
3078,45,5,No,89.03,40,Salary,285282.4,83.0,Research,Female,Married,3.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,182 but shows $285,282 (54.1% difference)",False,False
3097,55,16,No,57.23,40,Salary,133038.4,49.0,Sales,Female,Divorced,4.0,15.0,Mail Check,Yes,False,MINOR,True,"Expected $119,038 but shows $133,038 (11.8% difference)",False,False
3099,39,7,Yes,87.65,40,Salary,282312.0,99.0,Information Technology,Female,Single,6.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $182,312 but shows $282,312 (54.9% difference)",False,False
3100,37,6,No,92.77,40,Salary,332961.6,83.0,Research,Male,Married,3.0,7.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $192,962 but shows $332,962 (72.6% difference)",True,False
3111,47,9,No,94.36,40,Salary,336268.8,28.0,Research,Female,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,269 but shows $336,269 (71.3% difference)",True,False
3112,61,10,No,57.6,40,Salary,133808.0,1.0,Research,Female,Married,2.0,17.0,Mail Check,Yes,False,MINOR,True,"Expected $119,808 but shows $133,808 (11.7% difference)",False,False
3129,35,1,Yes,28.52,40,Salary,38521.6,60.0,Sales,Male,Married,2.0,9.0,Direct Deposit,No,False,MODERATE,True,"Expected $59,322 but shows $38,522 (35.1% difference)",False,False
3135,40,8,Yes,88.8,40,Salary,284704.0,94.0,Laboratory,Female,Married,9.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,704 but shows $284,704 (54.1% difference)",False,False
3141,43,3,Yes,94.97,40,Salary,337537.6,20.0,Sales,Male,Married,6.0,20.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $197,538 but shows $337,538 (70.9% difference)",True,False
3148,45,13,Yes,95.33,40,Salary,338286.4,57.0,Research,Female,Married,3.0,21.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,286 but shows $338,286 (70.6% difference)",True,False
3156,57,18,No,90.88,40,Salary,289030.4,49.0,Information Technology,Female,Married,9.0,21.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,030 but shows $289,030 (52.9% difference)",False,False
3158,60,16,No,86.6,40,Salary,280128.0,97.0,Research,Female,Married,9.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,128 but shows $280,128 (55.5% difference)",False,False
3159,49,12,Yes,90.43,40,Salary,288094.4,35.0,Sales,Female,Single,8.0,8.0,Direct Deposit,No,False,MAJOR,True,"Expected $188,094 but shows $288,094 (53.2% difference)",False,False
3165,36,10,Yes,28.16,40,Salary,37772.8,69.0,Marketing,Female,Divorced,6.0,7.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,573 but shows $37,773 (35.5% difference)",False,False
3167,56,12,No,88.97,40,Salary,285057.6,86.0,Human Resources,Female,Married,4.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,058 but shows $285,058 (54.0% difference)",False,False
3172,41,4,No,89.95,40,Salary,287096.0,65.0,Sales,Male,Married,8.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,096 but shows $287,096 (53.4% difference)",False,False
3173,56,7,No,92.28,40,Salary,333342.4,24.0,Research,Male,Married,4.0,14.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $191,942 but shows $333,342 (73.7% difference)",True,False
3174,50,5,No,33.56,40,Salary,40684.8,49.0,Manufacturing,Male,Married,2.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $69,805 but shows $40,685 (41.7% difference)",False,False
3179,55,6,No,92.28,40,Salary,331734.4,72.0,Laboratory,Male,Single,9.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $191,942 but shows $331,734 (72.8% difference)",True,False
3186,44,6,Yes,92.88,40,Salary,333330.4,49.0,Sales,Female,Divorced,1.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,190 but shows $333,330 (72.5% difference)",True,False
3188,40,6,Yes,87.3,40,Salary,281584.0,34.0,Sales,Female,Single,8.0,19.0,Mail Check,No,False,MAJOR,True,"Expected $181,584 but shows $281,584 (55.1% difference)",False,False
3213,40,6,No,57.35,40,Salary,133288.0,28.0,Sales,Male,Married,4.0,15.0,Mail Check,Yes,False,MINOR,True,"Expected $119,288 but shows $133,288 (11.7% difference)",False,False
3222,45,9,Yes,89.23,40,Salary,285598.4,63.0,Sales,Female,Single,9.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $185,598 but shows $285,598 (53.9% difference)",False,False
3223,55,14,No,89.65,40,Salary,286472.0,99.0,Research,Female,Divorced,9.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,472 but shows $286,472 (53.6% difference)",False,False
3224,42,7,No,88.8,40,Salary,284704.0,49.0,Laboratory,Female,Divorced,2.0,6.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $184,704 but shows $284,704 (54.1% difference)",False,False
3229,41,4,No,95.1,40,Salary,337808.0,76.0,Sales,Male,Married,1.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,808 but shows $337,808 (70.8% difference)",True,False
3234,60,13,No,90.66,40,Salary,288572.8,32.0,Information Technology,Female,Married,1.0,25.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $188,573 but shows $288,573 (53.0% difference)",False,False
3261,60,13,No,94.24,40,Salary,336033.2,97.0,Manufacturing,Female,Single,7.0,17.0,Mail Check,No,False,MAJOR,True,"Expected $196,019 but shows $336,033 (71.4% difference)",True,False
3263,45,6,No,89.46,40,Salary,286076.8,35.0,Marketing,Female,Divorced,1.0,23.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $186,077 but shows $286,077 (53.7% difference)",False,False
3277,44,17,Yes,92.79,40,Salary,333003.2,77.0,Laboratory,Female,Single,9.0,5.0,Mail Check,No,False,MAJOR,True,"Expected $193,003 but shows $333,003 (72.5% difference)",True,False
3282,53,18,No,93.3,40,Salary,334064.0,57.0,Sales,Female,Divorced,8.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,064 but shows $334,064 (72.1% difference)",True,False
3286,60,13,No,95.01,40,Salary,337620.8,29.0,Manufacturing,Female,Married,1.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,621 but shows $337,621 (70.8% difference)",True,False
3297,53,13,No,93.56,40,Salary,334604.8,49.0,Healthcare,Female,Married,3.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,605 but shows $334,605 (71.9% difference)",True,False
3303,52,9,Yes,87.01,40,Salary,280980.8,83.0,Laboratory,Female,Single,2.0,17.0,Direct Deposit,No,False,MAJOR,True,"Expected $180,981 but shows $280,981 (55.3% difference)",False,False
3308,26,3,Yes,20.42,40,Salary,1473.6,86.0,Research,Female,Married,3.0,19.0,Mail Check,No,False,MAJOR,True,"Expected $42,474 but shows $1,474 (96.5% difference)",False,False
3309,55,11,No,95.75,40,Salary,339160.0,64.0,Marketing,Male,Divorced,1.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $199,160 but shows $339,160 (70.3% difference)",True,False
3321,36,4,Yes,94.31,40,Salary,336164.8,250.0,Information Technology,Female,Married,4.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,165 but shows $336,165 (71.4% difference)",True,True
3326,38,7,No,28.74,40,Salary,38979.2,57.0,Marketing,Female,Married,4.0,17.0,Mail Check,No,False,MODERATE,True,"Expected $59,779 but shows $38,979 (34.8% difference)",False,False
3337,60,11,Yes,91.93,40,Salary,331214.4,59.0,Sales,Male,Divorced,7.0,7.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $191,214 but shows $331,214 (73.2% difference)",True,False
3342,27,1,Yes,20.34,40,Salary,1307.2,28.0,Research,Male,Divorced,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $42,307 but shows $1,307 (96.9% difference)",False,False
3345,39,2,Yes,94.74,40,Salary,337059.2,39.0,Research,Female,Single,1.0,10.0,Direct Deposit,No,False,MAJOR,True,"Expected $197,059 but shows $337,059 (71.0% difference)",True,False
3348,46,5,No,57.54,40,Salary,133683.2,54.0,Research,Male,Divorced,8.0,21.0,Mail Check,Yes,False,MINOR,True,"Expected $119,683 but shows $133,683 (11.7% difference)",False,False
3353,56,15,Yes,93.84,40,Salary,335287.2,61.0,Information Technology,Female,Single,1.0,5.0,Mail Check,No,False,MAJOR,True,"Expected $195,187 but shows $335,287 (71.8% difference)",True,False
3356,56,11,Yes,87.07,40,Salary,281105.6,54.0,Marketing,Male,Divorced,4.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,106 but shows $281,106 (55.2% difference)",False,False
3361,36,10,Yes,95.78,40,Salary,339222.4,29.0,Research,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $199,222 but shows $339,222 (70.3% difference)",True,False
3366,59,10,No,87.51,40,Salary,282020.8,25.0,Manufacturing,Female,Single,7.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $182,021 but shows $282,021 (54.9% difference)",False,False
3367,48,19,No,92.51,40,Salary,332420.8,12.0,Research,Female,Single,7.0,12.0,Mail Check,No,False,MAJOR,True,"Expected $192,421 but shows $332,421 (72.8% difference)",True,False
3373,40,7,No,88.42,40,Salary,283913.6,38.0,Laboratory,Female,Single,9.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $183,914 but shows $283,914 (54.4% difference)",False,False
3377,21,1,Yes,20.83,40,Salary,2326.4,49.0,Research,Female,Married,2.0,11.0,Mail Check,No,False,MAJOR,True,"Expected $43,326 but shows $2,326 (94.6% difference)",False,False
3417,41,10,Yes,92.13,40,Salary,331630.4,49.0,Sales,Female,Married,1.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,630 but shows $331,630 (73.1% difference)",True,False
3418,46,14,Yes,33.47,40,Salary,40497.6,54.0,Sales,Female,Married,6.0,16.0,Mail Check,No,False,MODERATE,True,"Expected $69,618 but shows $40,498 (41.8% difference)",False,False
3423,43,6,Yes,91.6,40,Salary,330528.0,13.0,Marketing,Female,Divorced,3.0,9.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $190,528 but shows $330,528 (73.5% difference)",True,False
3447,41,10,No,95.3,40,Salary,338224.0,50.0,Manufacturing,Female,Married,5.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,224 but shows $338,224 (70.6% difference)",True,False
3448,34,1,No,28.7,40,Salary,38896.0,40.0,Sales,Male,Married,6.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $59,696 but shows $38,896 (34.8% difference)",False,False
3451,43,2,No,87.72,40,Salary,282457.6,250.0,Laboratory,Male,Single,1.0,6.0,Direct Deposit,No,False,MAJOR,True,"Expected $182,458 but shows $282,458 (54.8% difference)",False,True
3457,57,9,No,89.62,40,Salary,286409.6,250.0,Manufacturing,Female,Single,5.0,8.0,Mail Check,No,False,MAJOR,True,"Expected $186,410 but shows $286,410 (53.6% difference)",False,True
3465,52,19,No,93.94,40,Salary,335395.2,77.0,Manufacturing,Female,Single,5.0,15.0,Direct Deposit,No,False,MAJOR,True,"Expected $195,395 but shows $335,395 (71.6% difference)",True,False
3467,56,15,Yes,93.47,40,Salary,334417.6,84.0,Information Technology,Male,Single,3.0,8.0,Mail Check,No,False,MAJOR,True,"Expected $194,418 but shows $334,418 (72.0% difference)",True,False
3471,49,14,No,57.37,40,Salary,133329.6,67.0,Laboratory,Female,Married,3.0,15.0,Mail Check,Yes,False,MINOR,True,"Expected $119,330 but shows $133,330 (11.7% difference)",False,False
3481,36,3,Yes,88.54,40,Salary,284163.2,17.0,Laboratory,Female,Divorced,3.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,163 but shows $284,163 (54.3% difference)",False,False
3484,22,1,Yes,22.0,40,Salary,4760.0,15.0,Research,Female,Married,2.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $45,760 but shows $4,760 (89.6% difference)",False,False
3488,33,4,No,28.23,40,Salary,37928.4,49.0,Manufacturing,Female,Single,6.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,718 but shows $37,928 (35.4% difference)",False,False
3499,54,9,No,94.02,40,Salary,335561.6,10.0,Research,Female,Divorced,5.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,562 but shows $335,562 (71.6% difference)",True,False
3513,39,7,Yes,28.21,40,Salary,37876.8,66.0,Sales,Male,Single,5.0,25.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,677 but shows $37,877 (35.4% difference)",False,False
3514,39,4,Yes,94.57,40,Salary,336705.6,1.0,Human Resources,Male,Divorced,4.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,706 but shows $336,706 (71.2% difference)",True,False
3517,57,6,No,89.61,40,Salary,286388.8,97.0,Sales,Male,Divorced,5.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,389 but shows $286,389 (53.7% difference)",False,False
3522,48,20,No,93.39,40,Salary,334251.2,49.0,Sales,Female,Married,2.0,21.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,251 but shows $334,251 (72.1% difference)",True,False
3527,61,10,Yes,90.85,40,Salary,288968.0,86.0,Sales,Female,Married,8.0,23.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $188,968 but shows $288,968 (52.9% difference)",False,False
3543,44,5,No,91.76,40,Salary,330860.8,49.0,Sales,Female,Married,8.0,25.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $190,861 but shows $330,861 (73.4% difference)",True,False
3547,59,5,Yes,88.25,40,Salary,283560.0,1.0,Healthcare,Female,Single,7.0,18.0,Direct Deposit,No,False,MAJOR,True,"Expected $183,560 but shows $283,560 (54.5% difference)",False,False
3555,61,17,Yes,93.87,40,Salary,335249.6,32.0,Information Technology,Female,Married,6.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,250 but shows $335,250 (71.7% difference)",True,False
3564,58,16,No,87.1,40,Salary,281168.0,67.0,Information Technology,Female,Married,1.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,168 but shows $281,168 (55.2% difference)",False,False
3565,39,5,No,92.32,40,Salary,332025.6,51.0,Research,Female,Divorced,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,026 but shows $332,026 (72.9% difference)",True,False
3583,54,16,No,33.6,40,Salary,40768.0,50.0,Research,Female,Divorced,7.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $69,888 but shows $40,768 (41.7% difference)",False,False
3610,53,19,No,88.59,40,Salary,284267.2,87.0,Research,Female,Divorced,1.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $184,267 but shows $284,267 (54.3% difference)",False,False
3652,44,19,Yes,92.1,40,Salary,331568.0,97.0,Sales,Female,Divorced,1.0,10.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $191,568 but shows $331,568 (73.1% difference)",True,False
3668,41,5,No,88.26,40,Salary,283580.8,31.0,Information Technology,Female,Single,7.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $183,581 but shows $283,581 (54.5% difference)",False,False
3678,43,6,No,33.43,40,Salary,40414.4,49.0,Marketing,Male,Divorced,6.0,8.0,Mail Check,No,False,MODERATE,True,"Expected $69,534 but shows $40,414 (41.9% difference)",False,False
3686,57,6,Yes,88.35,40,Salary,283768.0,33.0,Manufacturing,Female,Divorced,8.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,768 but shows $283,768 (54.4% difference)",False,False
3687,45,7,Yes,88.74,40,Salary,284579.2,39.0,Sales,Male,Divorced,7.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,579 but shows $284,579 (54.2% difference)",False,False
3688,46,12,Yes,91.4,40,Salary,330112.0,63.0,Laboratory,Female,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,112 but shows $330,112 (73.6% difference)",True,False
3701,55,19,No,95.63,40,Salary,338910.4,39.0,Research,Male,Single,9.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $198,910 but shows $338,910 (70.4% difference)",True,False
3709,61,20,Yes,88.09,40,Salary,283227.2,47.0,Information Technology,Male,Divorced,4.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,227 but shows $283,227 (54.6% difference)",False,False
3711,46,19,No,90.65,40,Salary,288552.0,10.0,Manufacturing,Female,Divorced,9.0,18.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $188,552 but shows $288,552 (53.0% difference)",False,False
3717,44,16,No,33.14,40,Salary,39811.2,49.0,Sales,Male,Divorced,2.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $68,931 but shows $39,811 (42.2% difference)",False,False
3723,39,4,Yes,33.17,40,Salary,39873.6,49.0,Research,Male,Married,5.0,10.0,Mail Check,No,False,MODERATE,True,"Expected $68,994 but shows $39,874 (42.2% difference)",False,False
3727,49,13,Yes,93.13,40,Salary,333710.4,40.0,Marketing,Male,Married,4.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,710 but shows $333,710 (72.3% difference)",True,False
3733,58,10,No,89.88,40,Salary,286950.4,13.0,Healthcare,Female,Single,3.0,18.0,Mail Check,No,False,MAJOR,True,"Expected $186,950 but shows $286,950 (53.5% difference)",False,False
3740,58,15,No,93.1,40,Salary,333648.0,48.0,Research,Female,Single,2.0,12.0,Direct Deposit,No,False,MAJOR,True,"Expected $193,648 but shows $333,648 (72.3% difference)",True,False
3744,46,8,No,93.0,40,Salary,333440.0,73.0,Sales,Female,Divorced,6.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,440 but shows $333,440 (72.4% difference)",True,False
3750,53,9,Yes,93.61,40,Salary,334708.8,2.0,Information Technology,Female,Married,3.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,709 but shows $334,709 (71.9% difference)",True,False
3791,42,10,Yes,87.25,40,Salary,281480.0,96.0,Sales,Female,Married,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,480 but shows $281,480 (55.1% difference)",False,False
3796,47,15,No,91.82,40,Salary,330985.6,3.0,Sales,Female,Married,8.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,986 but shows $330,986 (73.3% difference)",True,False
3799,53,18,No,88.5,40,Salary,284080.0,83.0,Information Technology,Female,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,080 but shows $284,080 (54.3% difference)",False,False
3800,58,20,Yes,33.33,40,Salary,40206.4,87.0,Marketing,Female,Single,4.0,14.0,Mail Check,Yes,False,MODERATE,True,"Expected $69,326 but shows $40,206 (42.0% difference)",False,False
3805,49,15,Yes,90.47,40,Salary,288177.6,94.0,Laboratory,Female,Single,2.0,17.0,Mail Check,No,False,MAJOR,True,"Expected $188,178 but shows $288,178 (53.1% difference)",False,False
3808,59,18,No,94.96,40,Salary,337516.8,4.0,Information Technology,Male,Married,9.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,517 but shows $337,517 (70.9% difference)",True,False
3813,41,10,Yes,57.43,40,Salary,133454.4,89.0,Healthcare,Male,Single,8.0,15.0,Mail Check,No,False,MINOR,True,"Expected $119,454 but shows $133,454 (11.7% difference)",False,False
3818,43,9,Yes,33.69,40,Salary,40955.2,73.0,Manufacturing,Female,Single,2.0,7.0,Mail Check,Yes,False,MODERATE,True,"Expected $70,075 but shows $40,955 (41.6% difference)",False,False
3828,38,6,No,33.72,40,Salary,41017.6,49.0,Marketing,Male,Married,1.0,25.0,Direct Deposit,No,False,MODERATE,True,"Expected $70,138 but shows $41,018 (41.5% difference)",False,False
3843,44,10,No,88.75,40,Salary,284600.0,52.0,Research,Female,Single,1.0,10.0,Direct Deposit,No,False,MAJOR,True,"Expected $184,600 but shows $284,600 (54.2% difference)",False,False
3844,52,9,No,89.37,40,Salary,285889.6,92.0,Research,Female,Single,2.0,6.0,Mail Check,No,False,MAJOR,True,"Expected $185,890 but shows $285,890 (53.8% difference)",False,False
3853,43,3,Yes,89.68,40,Salary,286534.4,58.0,Laboratory,Female,Married,1.0,19.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $186,534 but shows $286,534 (53.6% difference)",False,False
3863,50,17,Yes,33.66,40,Salary,40892.8,93.0,Laboratory,Female,Married,5.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $70,013 but shows $40,893 (41.6% difference)",False,False
3877,61,18,Yes,88.91,40,Salary,284932.8,53.0,Manufacturing,Female,Married,8.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,933 but shows $284,933 (54.1% difference)",False,False
3882,53,17,No,87.01,40,Salary,280980.8,49.0,Healthcare,Female,Single,2.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $180,981 but shows $280,981 (55.3% difference)",False,False
